assignment_id,nama_usaha,SLS,link_fasih,KBLI
00dcab82-6ff7-416e-8fb0-bc37e423c279,USAHA HORTIKULTURA BARTOLOMEUS BUDIMAN ,71031000120003,https://fasih-sm.bps.go.id/app/assignment-detail/00dcab82-6ff7-416e-8fb0-bc37e423c279,01138
00e304fa-80cc-4ffd-bc8e-2d04e38951b8,PERKEBUNAN KELAPA (REI),71031000140001,https://fasih-sm.bps.go.id/app/assignment-detail/00e304fa-80cc-4ffd-bc8e-2d04e38951b8,101261
00f2e9c6-7dcc-44ae-8426-4640a2a4a837,USAHA KUE KERING (OPLINCE MAIDANGKAI),71030920030005,https://fasih-sm.bps.go.id/app/assignment-detail/00f2e9c6-7dcc-44ae-8426-4640a2a4a837,47242
00f2e9c6-7dcc-44ae-8426-4640a2a4a837,USAHA PERKEBUNAN KELAPA( DIONESIUS MANDALIKA),71030920030005,https://fasih-sm.bps.go.id/app/assignment-detail/00f2e9c6-7dcc-44ae-8426-4640a2a4a837,01261
01b12a25-f017-4295-9813-0f49c0f98403,INDUSTRI PENGOLAHAN KOPRA (FARLI KALANGIT),71030800170002,https://fasih-sm.bps.go.id/app/assignment-detail/01b12a25-f017-4295-9813-0f49c0f98403,10421
01f13877-d197-480e-96c1-d7b3f31b06e7,USAHA BURUH ANGKUT BARANG (SUHARDI) ,71030910030002,https://fasih-sm.bps.go.id/app/assignment-detail/01f13877-d197-480e-96c1-d7b3f31b06e7,152240
02bceb1d-600c-4757-a175-4b36563adab9,INDUSTRI KOPRA (AYUP),71031000140001,https://fasih-sm.bps.go.id/app/assignment-detail/02bceb1d-600c-4757-a175-4b36563adab9,110421
04248fcc-4d9c-45ab-aea6-71c7578975e5,SEWA LAHAN UNTUK JUALAN KAKI LIMA (ARNOLD BUDIMAN),71031000230003,https://fasih-sm.bps.go.id/app/assignment-detail/04248fcc-4d9c-45ab-aea6-71c7578975e5,68129
04a822d3-0022-41b7-af8c-a96a752dab6a,PERKEBUNAN KELAPA (OLVIKE),71031000140001,https://fasih-sm.bps.go.id/app/assignment-detail/04a822d3-0022-41b7-af8c-a96a752dab6a,101261
04ddc377-9ef0-4ee4-8844-bb1e56b30bcc,PERDAGANGAN KUE (JOSELYN TAKAREDASE),71030800090002,https://fasih-sm.bps.go.id/app/assignment-detail/04ddc377-9ef0-4ee4-8844-bb1e56b30bcc,47242
0502208d-97cd-4eb6-8902-9cccbbe135e7,PENYEDIAAN INTERNET STARLINK (MARNESD MAKANDAPA),71030500070001,https://fasih-sm.bps.go.id/app/assignment-detail/0502208d-97cd-4eb6-8902-9cccbbe135e7,61209
053a636c-9452-46c1-8939-702a40ca1344,PERDAGANGAN SAYUR (AGUSTA SILANGEN),71030800090002,https://fasih-sm.bps.go.id/app/assignment-detail/053a636c-9452-46c1-8939-702a40ca1344,47213
053a636c-9452-46c1-8939-702a40ca1344,PERKEBUNAN KELAPA (HESKIA PANANGGUNG),71030800090002,https://fasih-sm.bps.go.id/app/assignment-detail/053a636c-9452-46c1-8939-702a40ca1344,01261
060ad6d0-1f8e-453a-8e8b-5fecfc8c872e,UTP PERIKANAN ,71030610030003,https://fasih-sm.bps.go.id/app/assignment-detail/060ad6d0-1f8e-453a-8e8b-5fecfc8c872e,03110
076717e5-f28d-45f0-97b6-94d911992c36,JUAL PULSA (YODIANA),71030500050005,https://fasih-sm.bps.go.id/app/assignment-detail/076717e5-f28d-45f0-97b6-94d911992c36,61209
0772661f-c2c8-4c86-9547-798e4342a795,KIOS (BERKAT MESUANG),71030500140003,https://fasih-sm.bps.go.id/app/assignment-detail/0772661f-c2c8-4c86-9547-798e4342a795,147763
09008b84-349b-41ea-9a70-f771752a06d5,KIOS MAUDY,71030900070007,https://fasih-sm.bps.go.id/app/assignment-detail/09008b84-349b-41ea-9a70-f771752a06d5,147112
097e5caf-b0df-4835-8ab7-fb9fd46a59f1,BURUH BAGASI ANGKAT BARANG PENUMPANG DI PELABUHAN (DAANTJE PETRUS),71030910070010,https://fasih-sm.bps.go.id/app/assignment-detail/097e5caf-b0df-4835-8ab7-fb9fd46a59f1,52240
097e5caf-b0df-4835-8ab7-fb9fd46a59f1,WARUNG SEMBAKO (PUTRIANI MALAIHANG),71030910070010,https://fasih-sm.bps.go.id/app/assignment-detail/097e5caf-b0df-4835-8ab7-fb9fd46a59f1,47112
097e5caf-b0df-4835-8ab7-fb9fd46a59f1,UTP PERKEBUNAN (DANNTJE PETRUS),71030910070010,https://fasih-sm.bps.go.id/app/assignment-detail/097e5caf-b0df-4835-8ab7-fb9fd46a59f1,01283
0a454ce9-690b-494c-bed3-9e24079ff6df,PERKEBUNAN KELAPA (SENTOSA),71030800020005,https://fasih-sm.bps.go.id/app/assignment-detail/0a454ce9-690b-494c-bed3-9e24079ff6df,01261
0a454ce9-690b-494c-bed3-9e24079ff6df,PERIKANAN TANGKAP (SENTOSA),71030800020005,https://fasih-sm.bps.go.id/app/assignment-detail/0a454ce9-690b-494c-bed3-9e24079ff6df,03110
0ac7bb6e-ca5c-40bc-b0d0-9c4433527b9e,WARUNG MAKAN OPO SAYANG (SYAMSURI),71031000100003,https://fasih-sm.bps.go.id/app/assignment-detail/0ac7bb6e-ca5c-40bc-b0d0-9c4433527b9e,256101
0ac97aea-8526-44b1-a4f5-d10e6f27067b,PERIKANAN TANGKAP ( ISAK MANDIK),71030800070002,https://fasih-sm.bps.go.id/app/assignment-detail/0ac97aea-8526-44b1-a4f5-d10e6f27067b,03110
0c2b8bc1-9eef-47bf-866b-e78019074e7b,TANAMAN PANGAN (NARWIN LAMBANAUNG),71031000010002,https://fasih-sm.bps.go.id/app/assignment-detail/0c2b8bc1-9eef-47bf-866b-e78019074e7b,01139
0c2b8bc1-9eef-47bf-866b-e78019074e7b,HORTIKULTURA(NARWIN LAMBANAUNG),71031000010002,https://fasih-sm.bps.go.id/app/assignment-detail/0c2b8bc1-9eef-47bf-866b-e78019074e7b,01131
0c2b8bc1-9eef-47bf-866b-e78019074e7b,PANDAI BESI,71031000010002,https://fasih-sm.bps.go.id/app/assignment-detail/0c2b8bc1-9eef-47bf-866b-e78019074e7b,25932
0c32a3d8-1e72-4c08-914a-1801ddab7973,TRANSPORTASI DARAT MOBIL (FIT ZET KAWENGKE),71030500130001,https://fasih-sm.bps.go.id/app/assignment-detail/0c32a3d8-1e72-4c08-914a-1801ddab7973,149295
0c34860a-442b-4b08-ae2f-e801a4d75f99,PENGOLAHAN KOPRA (APSANDI TUMENTALONG),71030900090005,https://fasih-sm.bps.go.id/app/assignment-detail/0c34860a-442b-4b08-ae2f-e801a4d75f99,01261
0d2176f8-d0e0-49ba-855e-379bc015b959,MEMETIK KELAPA (SADRAK SAUL),71030800150003,https://fasih-sm.bps.go.id/app/assignment-detail/0d2176f8-d0e0-49ba-855e-379bc015b959,01261
0d2176f8-d0e0-49ba-855e-379bc015b959,Pembuatan kopra (sadrak saul),71030800150003,https://fasih-sm.bps.go.id/app/assignment-detail/0d2176f8-d0e0-49ba-855e-379bc015b959,10421
0f547f34-2468-47c0-b736-cd9dff4a6d79,TOKO KELONTONG (OSKAR TARONTONG),71030800060002,https://fasih-sm.bps.go.id/app/assignment-detail/0f547f34-2468-47c0-b736-cd9dff4a6d79,447191
0f6e1807-4d91-460b-93be-7963ff71c6ee,TANAMAN PANGAN,71030400110008,https://fasih-sm.bps.go.id/app/assignment-detail/0f6e1807-4d91-460b-93be-7963ff71c6ee,101135
0fda7b35-9cdb-4584-8f46-febf0b770612,ANGKUTAN DARAT BENTOR (RUDDY PADULI) ,71030500090001,https://fasih-sm.bps.go.id/app/assignment-detail/0fda7b35-9cdb-4584-8f46-febf0b770612,49295
108d7380-147b-40c7-970c-12aa38b48d0e,PERIKANAN TANGKAP(ELVIS YANTONUS TENDAUNUSA),71030800070002,https://fasih-sm.bps.go.id/app/assignment-detail/108d7380-147b-40c7-970c-12aa38b48d0e,103110
1103fdb9-6269-4301-a03b-b7a858c6f3de,PENYEWAAN SOUND SYSTEM (OKBER JIMMY KARASERAN),71030900130008,https://fasih-sm.bps.go.id/app/assignment-detail/1103fdb9-6269-4301-a03b-b7a858c6f3de,177291
11ec88fc-18b0-4717-aefe-102f3dcf6748,INDUSTRI KOPRA (YONES SARAPIL),71031000100002,https://fasih-sm.bps.go.id/app/assignment-detail/11ec88fc-18b0-4717-aefe-102f3dcf6748,110421
